Feature ID	Taxon	Confidence
8254ef4b4c0ccce040d973aadc0d4390	Unassigned	1.0
ae2264fe982266302251401d93570f1c	Unassigned	1.0
c664ed5b76e79ecc072295416ce031d0	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Adelidae;g__Adela	0.6666666666666666
837ca391b8b6131ce2e8865ec4b67d8c	Unassigned	1.0
f89f4e95e9186a88483c59952c6d7ce2	Unassigned	1.0
98953389e5b60cf50ab4602c7c1c4ca1	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.997994587803228
3b56b24e7e5ae895f3c1816addc90e49	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6685467816854678
7ab3d7aadf0d5c0d4e0b3cc4dc7746d8	Unassigned	1.0
369602f8b43686240e6a115ab5099354	Unassigned	1.0
2e974a7e432532b56fad5aa51fe5b3a2	Unassigned	1.0
f1c42db95b8ecb49022808bd0aa9a9c6	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__	0.5714285714285714
7db0817b01a765b7a049d6645eec722f	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Chrysops	0.9656488549618321
ca50cf66826792598818a2977ca00888	Unassigned	1.0
6e2affed6742ece721ca68714b28009e	Unassigned	1.0
eaaa6409df686ab6a9474947096f9981	k__Animalia;p__Arthropoda;c__Arachnida;o__Trombidiformes;f__Pionidae;g__;s__	1.0
cff250d4b59e3dcf329ad7bbffcad58f	Unassigned	1.0
7eb78f6c45d1347c5002cb363d011a9d	Unassigned	1.0
04480e30e934a5fc62534140a343735d	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	0.8770330467212266
02b2086c6d154e38cb484e2e986d4828	Unassigned	1.0
8453051f5e69515d1d36abeb6d1f2c17	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chaoboridae;g__;s__	0.5697674418604651
ab8e8e41abd1225c19cb349db53d2a29	Unassigned	1.0
c51a65b5dcc30b4ad98d0c82433d0d2a	Unassigned	1.0
a3532f22b74f29f2737713df0b6cc7c2	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Araneidae;g__Araneus;s__Araneus guttulatus	1.0
70e38c05b150b0004e5ad4c19ee97e26	Unassigned	1.0
a8807560088239fb794d0ba21b5efa81	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Diapriidae;g__;s__	1.0
51d78c7b00d4285edfa5141a7b7014dc	Unassigned	1.0
4134deacc07c266171f60fafc2d7ad7a	Unassigned	1.0
8e998dcd07b3d2924b98f35dd1bc6392	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera	1.0
334ec581bc8b3f4e89bf5d94d53e6984	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae	0.9931972789115646
cd5acc9c83e6808c1e2e107ca1f88bea	Unassigned	1.0
